Student_id,Age,Gender,Academic_level,Country,Avg_Daily_Usage_hours,Most used Platform,Affects Academic Performance,Relationships,Conflict,Sleep Hours per night,Mental health Score,Addicted Score
2498,22,Female,Undergraduate,Turkey,3.7,Twitter,Yes,Single,Facebook,8,2,10
2499,25,Male,Graduate,Brazil,7.2,Facebook,Yes,Complicated,Twitter,4,4,1
2500,20,Female,Undergraduate,Malaysia,9.3,Facebook,No,Single,WhatsApp,6,3,7
2501,16,Female,High School,Indonesia,5.3,Linkdin,Yes,Complicated,Facebook,7,9,10
2502,18,Female,High School,Saudi Arabia,7.8,Twitter,Yes,Single,Twitter,5,4,5
2503,16,Male,High School,Russia,6.4,Tik-Tok,No,Single,Tik-Tok,6,1,5
2504,22,Male,Undergraduate,Thailand,9.6,Twitter,No,Single,Facebook,7,9,5
2505,15,Male,High School,Switzerland,5.9,WhatsApp,Yes,Single,LinkedIn,4,7,8
2506,20,Female,Undergraduate,Russia,8,WhatsApp,Yes,Complicated,Snapchat,8,6,4
2507,23,Male,Graduate,Germany,9.8,Snapchat,Yes,Single,Twitter,6,5,5
2508,20,Female,Undergraduate,Saudi Arabia,10,Facebook,No,Single,WhatsApp,6,8,2
2509,21,Female,Undergraduate,Netherlands,9.9,Instagram,Yes,Complicated,Snapchat,6,10,2
2510,24,Male,Graduate,Norway,5.2,Snapchat,Yes,Complicated,Snapchat,5,3,8
2511,19,Female,Undergraduate,Denmark,9.5,Snapchat,Yes,In-Relationship,WhatsApp,8,8,3
2512,26,Female,Graduate,Italy,8.2,Snapchat,Yes,Single,Twitter,8,3,1
2513,22,Male,Undergraduate,USA,7,Snapchat,No,In-Relationship,Instagram,4,6,1
2514,20,Male,Undergraduate,Japan,4.3,LINE,Yes,In-Relationship,Instagram,6,5,6
2515,25,Male,Graduate,Sweden,8.9,Snapchat,Yes,Single,Instagram,8,6,5
2516,22,Male,Undergraduate,Nigeria,3.8,Instagram,No,Single,LinkedIn,8,10,2
2517,20,Male,Undergraduate,Canada,7.9,Instagram,Yes,In-Relationship,Twitter,4,10,2
2518,16,Female,High School,UAE,3.5,Tik-Tok,No,Complicated,Snapchat,7,9,3
2519,21,Male,Undergraduate,Romania,6.8,Tik-Tok,No,Single,WhatsApp,5,6,7
2520,21,Male,Undergraduate,Austria,7,WhatsApp,No,Single,LinkedIn,8,10,2
2521,21,Female,Undergraduate,Indonesia,6.3,LINE,No,In-Relationship,Snapchat,4,3,10
2522,22,Female,Undergraduate,Mexico,7.7,Snapchat,Yes,Complicated,WhatsApp,6,7,8
2523,25,Male,Graduate,Indonesia,8.2,Facebook,Yes,Complicated,Instagram,6,8,2
2524,17,Male,High School,Japan,6.7,Linkdin,Yes,In-Relationship,Snapchat,7,5,1
2525,22,Female,Undergraduate,Denmark,5.9,Tik-Tok,Yes,Complicated,Snapchat,8,10,7
2526,26,Female,Graduate,Austria,6.3,Tik-Tok,Yes,Single,WhatsApp,5,8,10
2527,21,Male,Undergraduate,Finland,8.3,Snapchat,Yes,Complicated,LinkedIn,7,4,3
2528,26,Male,Graduate,Saudi Arabia,9.7,Linkdin,Yes,Single,Instagram,7,4,3
2529,17,Male,High School,Netherlands,7.3,Linkdin,Yes,Complicated,LinkedIn,6,8,8
2530,26,Female,Graduate,India,7.3,LINE,Yes,Complicated,Twitter,7,4,8
2531,26,Female,Graduate,Czech Republic,7.9,Twitter,Yes,Single,Instagram,7,2,8
2532,18,Male,High School,Singapore,8.6,Instagram,No,Single,LinkedIn,5,7,4
2533,23,Male,Graduate,Malaysia,3,Instagram,Yes,In-Relationship,WhatsApp,8,10,2
2534,20,Female,Undergraduate,Netherlands,9.6,Instagram,Yes,Single,Instagram,8,2,8
2535,19,Male,Undergraduate,Argentina,6.4,WhatsApp,No,In-Relationship,Instagram,4,5,4
2536,20,Female,Undergraduate,Romania,7.1,LINE,Yes,In-Relationship,Instagram,7,4,7
2537,16,Female,High School,Philippines,8.1,Instagram,Yes,Complicated,Snapchat,6,2,5
2538,18,Male,High School,Portugal,4.1,Linkdin,No,Complicated,Instagram,4,2,5
2539,15,Male,High School,Germany,5.7,Twitter,Yes,Single,Snapchat,7,5,9
2540,25,Female,Graduate,Belgium,6.1,Instagram,Yes,Single,Twitter,7,4,6
2541,22,Male,Undergraduate,Belgium,9.4,Instagram,Yes,Single,WhatsApp,8,7,7
2542,24,Male,Graduate,Germany,5.2,WhatsApp,No,Single,Instagram,8,3,8
2543,15,Male,High School,Germany,3.1,WhatsApp,Yes,Single,Snapchat,5,1,9
2544,19,Male,Undergraduate,Germany,6.2,Snapchat,Yes,Complicated,Snapchat,8,7,2
2545,20,Female,Undergraduate,Chile,8.3,Facebook,No,Single,Twitter,8,2,9
2546,21,Female,Undergraduate,Brazil,9,WhatsApp,Yes,In-Relationship,WhatsApp,8,2,4
2547,15,Female,High School,Portugal,6.5,Twitter,No,Complicated,WhatsApp,6,8,6
2548,15,Female,High School,India,7.5,Facebook,Yes,Single,WhatsApp,6,5,10
2549,24,Female,Graduate,Sweden,8.1,Snapchat,Yes,In-Relationship,Instagram,7,8,10
2550,22,Female,Undergraduate,Australia,8.3,WhatsApp,Yes,Complicated,Instagram,6,8,1
2551,17,Male,High School,Kenya,4.1,Instagram,No,Single,Twitter,7,9,2
2552,24,Male,Graduate,Russia,7.8,WhatsApp,No,Complicated,WhatsApp,6,7,2
2553,23,Male,Graduate,Finland,4.4,Snapchat,No,Single,LinkedIn,5,1,5
2554,16,Male,High School,Japan,8,Snapchat,Yes,Complicated,Tik-Tok,8,1,1
2555,25,Female,Graduate,UAE,9.8,Facebook,Yes,Complicated,WhatsApp,8,10,10
2556,26,Female,Graduate,Thailand,5.5,Snapchat,Yes,Single,WhatsApp,5,10,5
2557,16,Male,High School,Italy,4.2,WhatsApp,No,In-Relationship,Tik-Tok,5,2,10
2558,21,Female,Undergraduate,Thailand,9.1,Linkdin,No,In-Relationship,Snapchat,5,3,7
2559,22,Male,Undergraduate,Canada,5.9,Facebook,Yes,In-Relationship,Facebook,4,7,8
2560,17,Female,High School,New Zealand,3.6,Linkdin,Yes,Complicated,Twitter,5,2,3
2561,16,Female,High School,Belgium,4,Snapchat,No,In-Relationship,Snapchat,7,9,5
2562,17,Female,High School,Romania,8,LINE,Yes,Single,LinkedIn,7,8,8
2563,19,Male,Undergraduate,Poland,7.1,Twitter,Yes,Single,LinkedIn,8,9,8
2564,25,Female,Graduate,India,9.5,Linkdin,Yes,Single,Instagram,4,1,6
2565,21,Male,Undergraduate,Brazil,8.3,LINE,Yes,Single,WhatsApp,7,4,2
2566,16,Female,High School,Italy,4.4,Tik-Tok,Yes,Single,Twitter,4,8,5
2567,18,Female,High School,France,5,Snapchat,Yes,In-Relationship,Instagram,7,8,9
2568,24,Female,Graduate,Brazil,8,Snapchat,No,Single,Snapchat,6,1,10
2569,18,Female,High School,Italy,4.7,Facebook,Yes,Single,Twitter,8,3,2
2570,20,Male,Undergraduate,Canada,5.8,Linkdin,No,Single,Snapchat,8,6,10
2571,20,Female,Undergraduate,Switzerland,9.3,Tik-Tok,Yes,Complicated,Tik-Tok,8,1,10
2572,25,Male,Graduate,Philippines,4.3,Twitter,No,Single,LinkedIn,4,6,4
2573,23,Male,Graduate,Spain,3.9,Snapchat,Yes,Single,Instagram,4,2,6
2574,20,Male,Undergraduate,Canada,7,Instagram,Yes,Single,Instagram,4,3,5
2575,25,Male,Graduate,Belgium,5.9,WhatsApp,Yes,Single,Instagram,6,2,2
2576,17,Male,High School,Austria,7.6,LINE,Yes,In-Relationship,Twitter,7,1,10
2577,19,Female,Undergraduate,Portugal,7.4,Instagram,Yes,Complicated,WhatsApp,6,10,9
2578,20,Male,Undergraduate,Bangladesh,6.8,Instagram,Yes,In-Relationship,Twitter,4,4,1
2579,26,Female,Graduate,Germany,3.1,Tik-Tok,Yes,In-Relationship,Twitter,5,2,7
2580,15,Female,High School,China,9.5,Linkdin,No,Single,WhatsApp,6,1,8
2581,26,Male,Graduate,Greece,8.9,Instagram,Yes,In-Relationship,Facebook,4,2,3
2582,21,Male,Undergraduate,Singapore,3,LINE,No,Complicated,LinkedIn,7,1,1
2583,20,Female,Undergraduate,Turkey,9.6,Instagram,Yes,In-Relationship,LinkedIn,5,10,4
2584,20,Female,Undergraduate,Nigeria,7.8,Snapchat,Yes,In-Relationship,WhatsApp,7,7,8
2585,20,Male,Undergraduate,New Zealand,3.1,WhatsApp,No,Single,Instagram,6,7,10
2586,23,Female,Graduate,Egypt,5.8,Snapchat,No,Single,LinkedIn,5,10,5
2587,24,Male,Graduate,Singapore,8.4,LINE,Yes,Single,Facebook,8,10,3
2588,25,Male,Graduate,Austria,3.9,Snapchat,Yes,In-Relationship,Instagram,4,9,8
2589,26,Male,Graduate,Chile,3.9,Facebook,Yes,In-Relationship,Instagram,4,5,7
2590,22,Male,Undergraduate,New Zealand,5,Snapchat,Yes,Single,Twitter,8,5,1
2591,16,Male,High School,Belgium,8.3,Linkdin,Yes,Complicated,Tik-Tok,6,5,8
2592,23,Female,Graduate,Netherlands,6.8,Snapchat,Yes,Single,WhatsApp,4,9,3
2593,18,Female,High School,UAE,8,Snapchat,Yes,Single,Snapchat,4,9,7
2594,16,Male,High School,Ireland,6.6,Facebook,Yes,In-Relationship,LinkedIn,5,4,6
2595,24,Female,Graduate,Thailand,4.4,Facebook,Yes,Single,Twitter,6,8,1
2596,22,Male,Undergraduate,Ireland,8.8,Instagram,No,Single,Facebook,7,1,1
2597,26,Male,Graduate,Turkey,6.5,LINE,No,Single,Twitter,6,7,2
2598,16,Male,High School,New Zealand,4.9,Instagram,Yes,Single,Twitter,7,9,2
2599,24,Female,Graduate,Russia,6.5,Linkdin,No,Single,Tik-Tok,7,6,6
2600,15,Female,High School,Vietnam,7.8,WhatsApp,No,Single,Facebook,8,5,3
2601,22,Male,Undergraduate,Switzerland,9.3,Snapchat,No,Single,LinkedIn,6,7,6
2602,21,Male,Undergraduate,South Africa,7,WhatsApp,Yes,Single,Instagram,7,5,9
2603,24,Female,Graduate,India,5.1,Twitter,Yes,Single,Twitter,8,4,6
2604,23,Male,Graduate,Indonesia,7.5,Snapchat,Yes,In-Relationship,LinkedIn,8,9,7
2605,26,Female,Graduate,Philippines,4.3,Facebook,Yes,Single,WhatsApp,7,8,9
2606,21,Male,Undergraduate,Thailand,8.7,Snapchat,No,Single,Instagram,5,7,7
2607,21,Male,Undergraduate,Netherlands,9.6,Twitter,Yes,Complicated,Instagram,8,3,8
2608,17,Male,High School,South Africa,7.5,Snapchat,No,In-Relationship,Tik-Tok,8,3,10
2609,17,Female,High School,China,5.3,WhatsApp,Yes,Single,LinkedIn,5,2,9
2610,22,Male,Undergraduate,Brazil,9.8,Instagram,Yes,In-Relationship,Snapchat,8,9,10
2611,16,Male,High School,Ireland,7.3,Snapchat,Yes,Single,LinkedIn,5,3,9
2612,22,Male,Undergraduate,Nigeria,3.8,Instagram,No,Complicated,LinkedIn,6,8,8
2613,18,Male,High School,Finland,8,WhatsApp,Yes,Single,Instagram,5,6,5
2614,15,Female,High School,Nigeria,3.5,WhatsApp,Yes,In-Relationship,LinkedIn,7,9,1
2615,16,Female,High School,Israel,7.6,Linkdin,Yes,Single,Snapchat,5,2,1
2616,18,Female,High School,Russia,6.2,WhatsApp,Yes,Single,Twitter,4,9,3
2617,25,Female,Graduate,Portugal,5.2,Snapchat,No,Single,Instagram,5,9,1
2618,26,Male,Graduate,Russia,7.9,WhatsApp,No,Complicated,Instagram,7,9,7
2619,25,Female,Graduate,Romania,3.3,Linkdin,Yes,In-Relationship,Snapchat,6,7,9
2620,15,Female,High School,Netherlands,8.6,Snapchat,No,Single,LinkedIn,4,9,8
2621,17,Male,High School,Philippines,6.2,Linkdin,Yes,Complicated,Instagram,4,4,7
2622,26,Female,Graduate,Chile,3.8,Instagram,No,Single,Snapchat,4,4,10
2623,25,Female,Graduate,South Korea,7.5,Snapchat,No,Complicated,Twitter,5,3,1
2624,23,Female,Graduate,China,6.4,WhatsApp,Yes,Complicated,Instagram,8,5,8
2625,23,Female,Graduate,Egypt,8.4,Instagram,Yes,In-Relationship,Twitter,8,5,8
2626,16,Female,High School,South Korea,8,LINE,Yes,Single,Twitter,4,1,3
2627,23,Female,Graduate,Belgium,6.2,Snapchat,Yes,Single,LinkedIn,4,4,5
2628,18,Female,High School,Turkey,8.9,Facebook,No,In-Relationship,Instagram,8,3,3
2629,21,Male,Undergraduate,Hungary,6.8,Linkdin,Yes,Single,Instagram,4,9,7
2630,23,Male,Graduate,Egypt,7.1,Snapchat,Yes,Complicated,Facebook,8,7,7
2631,16,Male,High School,China,6,WhatsApp,No,Single,Instagram,4,9,4
2632,25,Female,Graduate,Malaysia,7.4,Facebook,No,Complicated,Twitter,6,1,1
2633,20,Female,Undergraduate,Australia,8,Linkdin,Yes,Single,LinkedIn,8,5,8
2634,20,Male,Undergraduate,Netherlands,5.2,Facebook,No,In-Relationship,Snapchat,4,4,10
2635,19,Female,Undergraduate,Pakistan,8.1,Linkdin,Yes,Single,Instagram,8,6,1
2636,15,Male,High School,Ireland,9.6,Facebook,Yes,Complicated,Twitter,7,9,2
2637,20,Male,Undergraduate,Poland,9.3,WhatsApp,Yes,In-Relationship,WhatsApp,8,8,5
2638,22,Male,Undergraduate,Turkey,10,Instagram,No,Complicated,WhatsApp,7,10,6
2639,15,Female,High School,UAE,6.5,Linkdin,Yes,Single,Twitter,8,8,10
2640,26,Female,Graduate,Pakistan,3,Linkdin,Yes,Single,Snapchat,8,5,1
2641,17,Female,High School,Switzerland,6.3,WhatsApp,Yes,Single,Instagram,7,4,1
2642,17,Female,High School,Indonesia,4.3,Instagram,Yes,Single,Facebook,6,7,2
2643,25,Male,Graduate,Singapore,4.7,Snapchat,No,In-Relationship,Instagram,8,4,8
2644,19,Male,Undergraduate,Bangladesh,5.3,Tik-Tok,Yes,Complicated,LinkedIn,7,10,7
2645,20,Male,Undergraduate,Finland,5.5,Tik-Tok,No,Single,Snapchat,4,4,6
2646,19,Female,Undergraduate,UK,6.8,Instagram,Yes,Single,Facebook,7,9,8
2647,21,Male,Undergraduate,Vietnam,7.8,Twitter,Yes,Complicated,Instagram,6,2,7
2648,26,Male,Graduate,Malaysia,4.8,Linkdin,Yes,In-Relationship,Instagram,7,2,5
2649,21,Female,Undergraduate,Kenya,9.8,Facebook,No,Single,Twitter,8,7,7
2650,18,Male,High School,Philippines,8.5,Instagram,No,Single,LinkedIn,8,3,3
2651,17,Male,High School,Chile,7.4,WhatsApp,No,In-Relationship,Instagram,7,7,10
2652,17,Female,High School,Malaysia,5.6,WhatsApp,Yes,Complicated,Instagram,4,1,7
2653,19,Male,Undergraduate,Philippines,5.5,Snapchat,Yes,Single,Instagram,7,10,6
2654,21,Male,Undergraduate,Portugal,9.2,Instagram,Yes,Single,WhatsApp,6,8,1
2655,20,Male,Undergraduate,Netherlands,4.6,Tik-Tok,Yes,Single,Twitter,6,3,10
2656,20,Male,Undergraduate,Nigeria,4.8,Facebook,Yes,Single,LinkedIn,5,9,1
2657,18,Female,High School,Ireland,9.1,Snapchat,No,Complicated,LinkedIn,8,7,4
2658,21,Male,Undergraduate,Austria,4.9,Twitter,Yes,Single,Instagram,7,1,2
2659,18,Male,High School,Finland,6.9,WhatsApp,Yes,In-Relationship,Snapchat,6,9,1
2660,21,Female,Undergraduate,Belgium,8.1,Instagram,Yes,Single,Snapchat,5,4,3
2661,24,Male,Graduate,India,4.5,Snapchat,Yes,Complicated,Twitter,6,1,6
2662,16,Female,High School,Netherlands,3.6,WhatsApp,No,Single,Instagram,8,6,9
2663,23,Female,Graduate,Argentina,8.2,Snapchat,Yes,Complicated,LinkedIn,7,8,2
2664,17,Male,High School,Turkey,6.9,Instagram,Yes,In-Relationship,Twitter,5,10,8
2665,16,Female,High School,Mexico,6.2,Snapchat,Yes,Single,Instagram,7,7,8
2666,16,Female,High School,South Korea,9,Linkdin,Yes,Complicated,WhatsApp,5,7,6
2667,22,Male,Undergraduate,France,9.9,Snapchat,Yes,In-Relationship,Instagram,7,7,6
2668,18,Female,High School,Egypt,8.7,WhatsApp,Yes,Complicated,Twitter,7,9,6
2669,19,Female,Undergraduate,Austria,9.8,Tik-Tok,No,In-Relationship,Facebook,6,10,3
2670,17,Female,High School,Greece,9.2,Linkdin,Yes,Complicated,Instagram,8,4,4
2671,18,Male,High School,India,3.8,Tik-Tok,No,Complicated,Facebook,6,2,3
2672,19,Female,Undergraduate,Philippines,3.7,Snapchat,Yes,Single,Twitter,4,3,10
2673,19,Female,Undergraduate,Denmark,8.6,WhatsApp,No,In-Relationship,WhatsApp,5,1,1
2674,23,Male,Graduate,Colombia,6.3,WhatsApp,Yes,Complicated,Twitter,4,1,1
2675,19,Female,Undergraduate,Portugal,6.9,Twitter,No,Complicated,Twitter,4,1,3
2676,16,Male,High School,Thailand,4.7,Facebook,Yes,Single,Snapchat,7,3,4
2677,23,Male,Graduate,India,5.6,Snapchat,No,In-Relationship,Snapchat,8,8,8
2678,21,Male,Undergraduate,Netherlands,3.7,LINE,No,Complicated,Snapchat,5,6,2
2679,23,Female,Graduate,Belgium,6.8,LINE,Yes,Single,LinkedIn,8,10,10
2680,17,Female,High School,Singapore,7,Instagram,No,Single,Facebook,4,9,1
2681,16,Male,High School,Vietnam,8.9,LINE,Yes,Single,Facebook,8,7,5
2682,24,Male,Graduate,Switzerland,7.1,LINE,Yes,Single,WhatsApp,4,8,2
2683,17,Male,High School,South Korea,7.7,Linkdin,Yes,Complicated,Instagram,6,3,10
2684,18,Male,High School,Germany,4.2,Tik-Tok,Yes,In-Relationship,LinkedIn,7,7,6
2685,20,Male,Undergraduate,Turkey,3.1,Instagram,No,Complicated,LinkedIn,7,3,2
2686,25,Male,Graduate,Norway,6.3,WhatsApp,Yes,Complicated,Instagram,8,1,1
2687,26,Male,Graduate,Portugal,8.1,Snapchat,Yes,Complicated,Snapchat,4,1,3
2688,22,Male,Undergraduate,Pakistan,7.1,WhatsApp,Yes,In-Relationship,Snapchat,8,4,5
2689,15,Male,High School,Pakistan,3.9,Instagram,Yes,Single,LinkedIn,5,6,7
2690,24,Male,Graduate,Ireland,4.5,Instagram,Yes,In-Relationship,WhatsApp,4,10,5
2691,25,Female,Graduate,Germany,4.9,WhatsApp,Yes,In-Relationship,Instagram,6,10,3
2692,20,Male,Undergraduate,Finland,8,Twitter,Yes,Single,WhatsApp,8,10,4
2693,18,Female,High School,South Korea,8.8,WhatsApp,Yes,In-Relationship,Instagram,7,7,2
2694,26,Male,Graduate,Brazil,9.8,WhatsApp,Yes,Single,LinkedIn,4,2,7
2695,22,Female,Undergraduate,Netherlands,4.9,WhatsApp,No,Complicated,Tik-Tok,8,7,3
2696,19,Male,Undergraduate,Thailand,8.8,WhatsApp,Yes,Complicated,Facebook,4,8,9
2697,18,Male,High School,Germany,5.6,Snapchat,Yes,In-Relationship,Tik-Tok,8,5,1
2698,18,Male,High School,Portugal,9,LINE,Yes,Single,Instagram,4,7,7
2699,24,Male,Graduate,Pakistan,4.4,WhatsApp,Yes,Single,Twitter,6,1,4
2700,20,Male,Undergraduate,Kenya,8.9,Linkdin,No,Single,WhatsApp,6,5,2
2701,16,Female,High School,Singapore,4.1,Instagram,Yes,Complicated,Tik-Tok,4,10,2
2702,25,Male,Graduate,Russia,3.1,Tik-Tok,Yes,Single,WhatsApp,8,7,8
2703,21,Female,Undergraduate,Italy,8.2,Linkdin,Yes,In-Relationship,Facebook,8,1,3
2704,21,Female,Undergraduate,Nigeria,3.1,Linkdin,No,Complicated,LinkedIn,7,9,3
2705,18,Male,High School,Japan,4.7,Instagram,Yes,In-Relationship,Snapchat,5,7,6
2706,26,Male,Graduate,Canada,4.3,Snapchat,No,Single,Twitter,6,10,8
2707,16,Male,High School,UAE,4.8,Snapchat,Yes,Single,Snapchat,6,2,3
2708,17,Male,High School,Saudi Arabia,8.6,Twitter,Yes,In-Relationship,Twitter,4,7,3
2709,22,Male,Undergraduate,Italy,6.6,Snapchat,No,In-Relationship,Instagram,4,6,10
2710,26,Female,Graduate,Greece,5.9,Linkdin,No,Single,Instagram,4,3,6
2711,24,Male,Graduate,Mexico,8.5,WhatsApp,Yes,Complicated,WhatsApp,8,4,10
2712,19,Female,Undergraduate,Nigeria,9.4,Twitter,Yes,Single,Facebook,4,5,8
2713,17,Male,High School,India,3,Snapchat,Yes,Single,LinkedIn,8,10,1
2714,15,Female,High School,Norway,5.4,Facebook,Yes,In-Relationship,Instagram,5,3,7
2715,17,Male,High School,Turkey,4.3,WhatsApp,Yes,In-Relationship,Facebook,8,5,6
2716,17,Female,High School,USA,3.6,WhatsApp,Yes,Single,Snapchat,7,7,10
2717,23,Male,Graduate,Romania,7.3,Linkdin,Yes,Single,Facebook,4,2,9
2718,25,Female,Graduate,India,9.8,LINE,Yes,Complicated,Instagram,6,10,2
2719,22,Female,Undergraduate,Ireland,4.9,Facebook,Yes,Complicated,Instagram,7,5,6
2720,24,Female,Graduate,Italy,8.4,LINE,No,Complicated,Instagram,8,3,10
2721,22,Female,Undergraduate,Chile,9.2,WhatsApp,No,Single,WhatsApp,4,5,3
2722,19,Female,Undergraduate,Australia,4.4,Instagram,No,Complicated,WhatsApp,4,9,5
2723,23,Female,Graduate,Austria,8.9,Snapchat,No,Complicated,Twitter,5,3,5
2724,16,Female,High School,Saudi Arabia,3.8,Twitter,No,In-Relationship,LinkedIn,5,3,1
2725,21,Female,Undergraduate,South Africa,6.1,WhatsApp,Yes,In-Relationship,Facebook,7,2,6
2726,24,Male,Graduate,Portugal,3.1,Facebook,Yes,Complicated,WhatsApp,7,3,8
2727,25,Male,Graduate,Portugal,9.4,LINE,Yes,Single,Facebook,7,4,3
2728,20,Male,Undergraduate,New Zealand,7.3,Twitter,Yes,Single,Snapchat,5,6,8
2729,25,Male,Graduate,Netherlands,8.6,Tik-Tok,Yes,Complicated,Twitter,4,9,5
2730,16,Female,High School,India,6.7,Facebook,Yes,Complicated,Snapchat,4,2,9
2731,23,Female,Graduate,Pakistan,6.3,Snapchat,Yes,In-Relationship,Snapchat,6,7,7
2732,24,Male,Graduate,Finland,5.7,Linkdin,No,Single,Instagram,7,8,10
2733,17,Male,High School,Russia,3.9,Facebook,No,Complicated,Twitter,4,2,4
2734,22,Male,Undergraduate,Romania,3.6,WhatsApp,Yes,Single,WhatsApp,5,3,6
2735,22,Female,Undergraduate,Netherlands,4.4,LINE,Yes,Single,Snapchat,6,9,3
2736,21,Female,Undergraduate,Mexico,9.3,Linkdin,Yes,Single,Snapchat,7,6,5
2737,20,Female,Undergraduate,Austria,7.8,Instagram,Yes,In-Relationship,LinkedIn,4,7,4
2738,18,Male,High School,USA,3.3,Instagram,Yes,Single,WhatsApp,4,9,1
2739,23,Male,Graduate,Colombia,7.8,Instagram,No,Single,Instagram,5,3,9
2740,16,Female,High School,Germany,8.8,Snapchat,Yes,Single,Instagram,7,3,10
2741,20,Female,Undergraduate,Sweden,8,LINE,No,Single,Instagram,8,5,10
2742,20,Male,Undergraduate,Spain,7.3,Instagram,Yes,In-Relationship,LinkedIn,6,5,9
2743,25,Male,Graduate,Hungary,4.9,Twitter,Yes,Single,Instagram,4,8,9
2744,18,Male,High School,Argentina,9.7,Linkdin,No,In-Relationship,LinkedIn,8,9,3
2745,18,Male,High School,Australia,8.9,WhatsApp,Yes,Complicated,WhatsApp,5,8,7
2746,24,Male,Graduate,Mexico,8.4,Facebook,Yes,In-Relationship,WhatsApp,8,8,9
2747,26,Female,Graduate,Greece,4.2,Instagram,Yes,In-Relationship,LinkedIn,7,9,2
2748,18,Male,High School,Thailand,5.8,Twitter,Yes,Single,Facebook,5,10,6
2749,26,Male,Graduate,Kenya,3.6,Instagram,Yes,Single,Snapchat,4,2,5
2750,22,Female,Undergraduate,Pakistan,4,Snapchat,No,In-Relationship,Twitter,5,3,7
2751,21,Female,Undergraduate,South Africa,6.7,Snapchat,No,Single,WhatsApp,5,7,1
2752,22,Male,Undergraduate,Turkey,7.1,Twitter,No,In-Relationship,Tik-Tok,7,10,9
2753,24,Male,Graduate,Singapore,7.4,WhatsApp,Yes,Single,Facebook,7,2,1
2754,25,Male,Graduate,France,9,Snapchat,Yes,Single,Snapchat,7,3,2
2755,26,Male,Graduate,Finland,6.9,WhatsApp,Yes,Single,Snapchat,7,4,1
2756,15,Female,High School,South Africa,9.1,Snapchat,Yes,Single,Snapchat,7,4,9
2757,24,Female,Graduate,USA,7.7,Instagram,Yes,In-Relationship,Facebook,7,3,5
2758,16,Male,High School,Hungary,7.4,WhatsApp,No,Single,Instagram,5,8,5
2759,19,Male,Undergraduate,Canada,5.3,Snapchat,Yes,In-Relationship,Twitter,4,1,2
2760,22,Male,Undergraduate,Chile,9,Facebook,No,Complicated,Facebook,7,9,5
2761,20,Male,Undergraduate,South Korea,5.1,Snapchat,Yes,In-Relationship,Instagram,4,10,9
2762,17,Male,High School,Sweden,9.6,Twitter,Yes,In-Relationship,Instagram,5,6,5
2763,26,Male,Graduate,UAE,9.2,Facebook,No,In-Relationship,LinkedIn,4,2,10
2764,22,Male,Undergraduate,Pakistan,5.1,Facebook,Yes,Single,WhatsApp,7,9,5
2765,15,Female,High School,Germany,3.8,Tik-Tok,No,Single,Instagram,5,7,2
2766,25,Male,Graduate,Russia,3.4,Instagram,Yes,Single,Twitter,7,2,10
2767,16,Female,High School,Brazil,6.8,Snapchat,No,Single,Instagram,5,5,10
2768,18,Female,High School,Denmark,5.1,Tik-Tok,Yes,Single,WhatsApp,5,2,10
2769,21,Male,Undergraduate,Malaysia,4.3,Snapchat,Yes,Complicated,Facebook,5,1,7
2770,24,Male,Graduate,Sweden,8.2,Snapchat,Yes,Single,LinkedIn,5,3,3
2771,21,Male,Undergraduate,Colombia,3.2,WhatsApp,No,Complicated,Snapchat,7,3,10
2772,19,Female,Undergraduate,Israel,7.5,Facebook,Yes,Single,Twitter,5,3,5
2773,23,Male,Graduate,China,4.5,Tik-Tok,Yes,Single,Facebook,4,3,5
2774,26,Female,Graduate,Egypt,4.7,WhatsApp,Yes,Single,LinkedIn,7,9,9
2775,23,Female,Graduate,Bangladesh,4.3,Instagram,No,Single,Instagram,5,6,4
2776,19,Female,Undergraduate,Egypt,4.4,LINE,No,Single,Instagram,7,8,7
2777,16,Female,High School,India,7.9,Instagram,No,In-Relationship,Instagram,8,9,2
2778,25,Female,Graduate,Poland,6.8,Instagram,No,Single,Twitter,6,9,2
2779,16,Male,High School,South Africa,3.8,Instagram,No,Single,Instagram,6,3,9
2780,21,Female,Undergraduate,Mexico,3.2,WhatsApp,No,In-Relationship,Snapchat,6,10,9
2781,22,Male,Undergraduate,Argentina,7.5,Snapchat,Yes,In-Relationship,LinkedIn,8,9,1
2782,17,Female,High School,Egypt,3.7,LINE,No,Single,WhatsApp,5,5,6
2783,21,Male,Undergraduate,Sweden,7,WhatsApp,Yes,Complicated,Twitter,5,1,8
2784,20,Male,Undergraduate,Saudi Arabia,3.3,WhatsApp,No,Single,WhatsApp,7,3,9
2785,25,Female,Graduate,Spain,8.2,Tik-Tok,Yes,Single,WhatsApp,7,5,3
2786,15,Female,High School,Chile,6,WhatsApp,No,In-Relationship,LinkedIn,8,3,10
2787,23,Male,Graduate,Pakistan,8.4,Tik-Tok,No,In-Relationship,WhatsApp,8,5,9
2788,18,Male,High School,Vietnam,6.5,Linkdin,Yes,Single,Instagram,6,9,1
2789,18,Male,High School,India,7.7,Tik-Tok,Yes,Complicated,Instagram,5,7,9
2790,19,Female,Undergraduate,Thailand,9.7,Instagram,No,Complicated,WhatsApp,4,8,2
2791,20,Female,Undergraduate,Italy,8.4,Tik-Tok,Yes,In-Relationship,Instagram,5,8,4
